"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-07 22:28:00";"-41,9625";"-60,2191666667";"4,3";"95"
"UR ERTZA";"6508";"2025-11-07 22:43:00";"-41,9628333333";"-60,1958333333";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 22:58:00";"-41,963";"-60,173";"4,3";"100"
"UR ERTZA";"6508";"2025-11-07 23:13:00";"-41,9625";"-60,1503333333";"3,8";"80"
"UR ERTZA";"6508";"2025-11-07 23:28:00";"-41,9621666667";"-60,1271666667";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 23:43:00";"-41,9586666667";"-60,12";"1,1";"0"
"UR ERTZA";"6508";"2025-11-07 23:58:00";"-41,9533333333";"-60,1128333333";"4,9";"90"
"UR ERTZA";"6508";"2025-11-08 00:13:00";"-41,9566666667";"-60,0828333333";"5,4";"95"
"UR ERTZA";"6508";"2025-11-08 00:28:00";"-41,9591666667";"-60,0521666667";"5,4";"85"
"UR ERTZA";"6508";"2025-11-08 00:43:00";"-41,9688333333";"-60,0696666667";"5,4";"230"
"UR ERTZA";"6508";"2025-11-08 00:58:00";"-41,9805";"-60,0963333333";"5,4";"245"
"UR ERTZA";"6508";"2025-11-08 01:13:00";"-41,9838333333";"-60,1295";"5,4";"265"
"UR ERTZA";"6508";"2025-11-08 01:28:00";"-41,9845";"-60,1633333333";"5,9";"270"
"UR ERTZA";"6508";"2025-11-08 01:43:00";"-41,9813333333";"-60,1975";"5,9";"275"
"UR ERTZA";"6508";"2025-11-08 01:58:00";"-41,9795";"-60,2316666667";"5,9";"265"
"UR ERTZA";"6508";"2025-11-08 02:13:00";"-41,9778333333";"-60,2655";"5,9";"275"
"UR ERTZA";"6508";"2025-11-08 02:28:00";"-41,9733333333";"-60,2825";"4,3";"80"
"UR ERTZA";"6508";"2025-11-08 02:43:00";"-41,9713333333";"-60,2591666667";"4,3";"80"
"UR ERTZA";"6508";"2025-11-08 02:58:00";"-41,9716666667";"-60,2346666667";"4,9";"90"
"UR ERTZA";"6508";"2025-11-08 03:13:00";"-41,9705";"-60,21";"4,3";"75"
"UR ERTZA";"6508";"2025-11-08 03:28:00";"-41,9716666667";"-60,1853333333";"4,3";"85"
"UR ERTZA";"6508";"2025-11-08 03:43:00";"-41,9721666667";"-60,1591666667";"4,9";"90"
"UR ERTZA";"6508";"2025-11-08 03:58:00";"-41,9728333333";"-60,1321666667";"4,3";"90"
"UR ERTZA";"6508";"2025-11-08 04:13:00";"-41,968";"-60,1075";"4,3";"15"
"UR ERTZA";"6508";"2025-11-08 04:28:00";"-41,947";"-60,0975";"4,9";"350"
"UR ERTZA";"6508";"2025-11-08 04:43:00";"-41,93";"-60,1038333333";"5,4";"250"
"UR ERTZA";"6508";"2025-11-08 04:58:00";"-41,9395";"-60,1305";"4,9";"250"
"UR ERTZA";"6508";"2025-11-08 05:13:00";"-41,9466666667";"-60,1583333333";"4,9";"265"
"UR ERTZA";"6508";"2025-11-08 05:28:00";"-41,9441666667";"-60,188";"5,4";"285"
"UR ERTZA";"6508";"2025-11-08 05:43:00";"-41,9433333333";"-60,2263333333";"8,1";"275"
"UR ERTZA";"6508";"2025-11-08 05:58:00";"-41,9445";"-60,2711666667";"8,1";"235"
"UR ERTZA";"6508";"2025-11-08 06:13:00";"-41,9545";"-60,2288333333";"10,8";"100"
"UR ERTZA";"6508";"2025-11-08 06:28:00";"-41,9653333333";"-60,1711666667";"10,3";"100"
"UR ERTZA";"6508";"2025-11-08 06:43:00";"-41,9683333333";"-60,1188333333";"7,6";"85"
